payment_id,order_id,payment_mode,amount
7684,7684,Debit Card,811.75
7685,7685,Debit Card,899.59
7686,7686,Debit Card,754.12
7687,7687,Wallet,874.72
7688,7688,Wallet,389.86
7689,7689,Debit Card,715.67
7690,7690,Cash on Delivery,953.48
7691,7691,Credit Card,1101.09
7692,7692,Cash on Delivery,529.66
7693,7693,Credit Card,184.8
7694,7694,Debit Card,1056.77
7695,7695,Wallet,1451.63
7696,7696,Debit Card,702.14
7697,7697,Debit Card,339.88
7698,7698,UPI,1263.84
7699,7699,UPI,463.79
7700,7700,Credit Card,194.25
7701,7701,Credit Card,445.77
7702,7702,UPI,1131.71
7703,7703,Wallet,612.15
7704,7704,Cash on Delivery,1195.43
7705,7705,Credit Card,822.41
7706,7706,Wallet,332.2
7707,7707,Cash on Delivery,1171.42
7708,7708,Cash on Delivery,1301.3
7709,7709,Wallet,694.59
7710,7710,Credit Card,138.17
7711,7711,Wallet,1174.05
7712,7712,Cash on Delivery,394.3
7713,7713,Cash on Delivery,1354.58
7714,7714,UPI,393.13
7715,7715,Wallet,277.17
7716,7716,Wallet,453.42
7717,7717,Credit Card,130.91
7718,7718,Wallet,269.66
7719,7719,Debit Card,260.84
7720,7720,Wallet,599.69
7721,7721,UPI,869.0
7722,7722,Debit Card,1090.94
7723,7723,UPI,342.58
7724,7724,Cash on Delivery,628.04
7725,7725,Credit Card,496.66
7726,7726,UPI,920.73
7727,7727,Wallet,922.77
7728,7728,Debit Card,1082.09
7729,7729,Credit Card,98.3
7730,7730,Debit Card,990.49
7731,7731,UPI,1431.59
7732,7732,UPI,889.13
7733,7733,Credit Card,888.44
7734,7734,Credit Card,642.06
7735,7735,UPI,496.89
7736,7736,UPI,1005.38
7737,7737,Credit Card,751.65
7738,7738,UPI,1121.93
7739,7739,UPI,1466.36
7740,7740,UPI,1366.43
7741,7741,Credit Card,864.78
7742,7742,Credit Card,1354.38
7743,7743,Cash on Delivery,890.87
7744,7744,Credit Card,733.61
7745,7745,Credit Card,1373.03
7746,7746,Wallet,645.07
7747,7747,Wallet,1371.08
7748,7748,Wallet,241.45
7749,7749,Cash on Delivery,399.05
7750,7750,Wallet,1256.37
7751,7751,Debit Card,1444.64
7752,7752,Wallet,588.37
7753,7753,Cash on Delivery,855.43
7754,7754,Cash on Delivery,940.18
7755,7755,Cash on Delivery,295.69
7756,7756,Wallet,1182.16
7757,7757,Cash on Delivery,818.19
7758,7758,Cash on Delivery,349.0
7759,7759,Credit Card,739.17
7760,7760,Debit Card,682.49
7761,7761,Wallet,587.43
7762,7762,UPI,1518.06
7763,7763,Debit Card,1494.4
7764,7764,Credit Card,1351.57
7765,7765,Wallet,910.33
7766,7766,UPI,1456.06
7767,7767,Credit Card,1001.66
7768,7768,Credit Card,759.52
7769,7769,UPI,266.61
7770,7770,Wallet,1452.12
7771,7771,UPI,1351.83
7772,7772,Debit Card,1154.18
7773,7773,Credit Card,1368.09
7774,7774,Cash on Delivery,373.81
7775,7775,UPI,1026.73
7776,7776,Debit Card,1217.36
7777,7777,Cash on Delivery,992.85
7778,7778,Wallet,1044.57
7779,7779,UPI,316.44
7780,7780,Debit Card,432.72
7781,7781,Credit Card,586.61
7782,7782,Cash on Delivery,1169.03
7783,7783,Debit Card,1238.69
7784,7784,Debit Card,1044.09
7785,7785,Debit Card,532.05
7786,7786,Cash on Delivery,315.67
7787,7787,Wallet,458.56
7788,7788,Debit Card,771.11
7789,7789,Debit Card,1103.86
7790,7790,Credit Card,259.05
7791,7791,UPI,875.41
7792,7792,UPI,1218.1
7793,7793,UPI,853.39
7794,7794,Cash on Delivery,301.77
7795,7795,Cash on Delivery,370.64
7796,7796,UPI,635.19
7797,7797,Wallet,519.12
7798,7798,Wallet,716.75
7799,7799,UPI,1085.65
7800,7800,Debit Card,1264.99
7801,7801,Credit Card,283.86
7802,7802,UPI,370.42
7803,7803,Credit Card,400.3
7804,7804,Credit Card,389.19
7805,7805,Cash on Delivery,616.18
7806,7806,UPI,360.4
7807,7807,Debit Card,152.91
7808,7808,UPI,390.48
7809,7809,Wallet,1437.61
7810,7810,Cash on Delivery,1052.48
7811,7811,UPI,1008.13
7812,7812,UPI,995.48
7813,7813,Debit Card,1142.64
7814,7814,UPI,961.89
7815,7815,Debit Card,863.55
7816,7816,Debit Card,1459.41
7817,7817,Cash on Delivery,951.44
7818,7818,Debit Card,973.16
7819,7819,Cash on Delivery,224.06
7820,7820,Credit Card,1512.03
7821,7821,Wallet,1520.64
7822,7822,Wallet,832.21
7823,7823,Wallet,1052.99
7824,7824,Wallet,357.53
7825,7825,Credit Card,169.99
7826,7826,Credit Card,222.59
7827,7827,Wallet,472.31
7828,7828,Debit Card,820.62
7829,7829,UPI,1013.7
7830,7830,UPI,986.6
7831,7831,Debit Card,1093.26
7832,7832,Debit Card,856.16
7833,7833,Wallet,184.23
7834,7834,Cash on Delivery,1080.95
7835,7835,Wallet,1128.57
7836,7836,UPI,511.67
7837,7837,Debit Card,1144.17
7838,7838,Cash on Delivery,1403.93
7839,7839,Credit Card,545.45
7840,7840,Debit Card,1342.43
7841,7841,Wallet,138.29
7842,7842,UPI,1408.15
7843,7843,Debit Card,454.24
7844,7844,Debit Card,491.31
7845,7845,UPI,702.08
7846,7846,Cash on Delivery,897.99
7847,7847,Credit Card,1284.64
7848,7848,UPI,1288.29
7849,7849,Wallet,922.3
7850,7850,Wallet,893.57
7851,7851,Credit Card,206.52
7852,7852,Cash on Delivery,977.36
7853,7853,Debit Card,310.04
7854,7854,UPI,486.7
7855,7855,UPI,801.16
7856,7856,Cash on Delivery,1176.4
7857,7857,Wallet,910.33
7858,7858,Credit Card,477.88
7859,7859,UPI,304.09
7860,7860,Debit Card,854.59
7861,7861,Credit Card,1255.06
7862,7862,Wallet,305.34
7863,7863,UPI,1024.05
7864,7864,UPI,1345.08
7865,7865,Debit Card,206.61
7866,7866,UPI,1486.71
7867,7867,Cash on Delivery,569.62
7868,7868,Cash on Delivery,693.63
7869,7869,Debit Card,1261.27
7870,7870,Wallet,239.06
7871,7871,UPI,1388.4
7872,7872,Cash on Delivery,1162.48
7873,7873,Wallet,1302.03
7874,7874,Wallet,1113.16
7875,7875,Wallet,1013.51
7876,7876,UPI,569.67
7877,7877,Credit Card,196.29
7878,7878,Credit Card,1514.6
7879,7879,UPI,1002.25
7880,7880,Credit Card,903.71
7881,7881,Wallet,1430.8
7882,7882,Credit Card,561.94
7883,7883,Cash on Delivery,1391.45
7884,7884,Debit Card,248.48
7885,7885,Wallet,1036.84
7886,7886,UPI,211.18
7887,7887,Credit Card,1506.26
7888,7888,UPI,1113.5
7889,7889,UPI,1062.63
7890,7890,Credit Card,866.79
7891,7891,UPI,145.68
7892,7892,Cash on Delivery,456.96
7893,7893,UPI,829.11
7894,7894,Wallet,841.8
7895,7895,Wallet,942.67
7896,7896,Debit Card,1420.75
7897,7897,Debit Card,1501.03
7898,7898,Wallet,286.92
7899,7899,Debit Card,1456.59
7900,7900,Cash on Delivery,961.96
7901,7901,UPI,910.32
7902,7902,Wallet,646.56
7903,7903,UPI,216.1
7904,7904,Credit Card,409.82
7905,7905,Debit Card,1378.46
7906,7906,UPI,575.66
7907,7907,UPI,622.37
7908,7908,Credit Card,809.94
7909,7909,Wallet,390.26
7910,7910,UPI,567.02
7911,7911,Cash on Delivery,521.35
7912,7912,UPI,1064.03
7913,7913,Cash on Delivery,439.69
7914,7914,Wallet,788.65
7915,7915,UPI,1406.25
7916,7916,Wallet,1314.3
7917,7917,Debit Card,437.83
7918,7918,Credit Card,944.73
7919,7919,Cash on Delivery,1045.69
7920,7920,UPI,442.12
7921,7921,UPI,819.27
7922,7922,Cash on Delivery,275.71
7923,7923,Cash on Delivery,1007.65
7924,7924,UPI,1429.3
7925,7925,Cash on Delivery,674.05
7926,7926,Cash on Delivery,1349.44
7927,7927,Wallet,1131.26
7928,7928,Cash on Delivery,747.35
7929,7929,Cash on Delivery,579.23
7930,7930,UPI,259.25
7931,7931,Credit Card,1422.93
7932,7932,Debit Card,991.35
7933,7933,Wallet,1325.38
7934,7934,Wallet,382.91
7935,7935,UPI,1332.48
7936,7936,Credit Card,1266.88
7937,7937,Cash on Delivery,310.0
7938,7938,UPI,415.64
7939,7939,Cash on Delivery,141.7
7940,7940,Cash on Delivery,1159.45
7941,7941,Credit Card,1102.75
7942,7942,Credit Card,1363.2
7943,7943,Cash on Delivery,1357.53
7944,7944,Wallet,1001.19
7945,7945,Debit Card,116.56
7946,7946,Cash on Delivery,110.47
7947,7947,Wallet,116.73
7948,7948,UPI,1302.77
7949,7949,UPI,1387.58
7950,7950,Debit Card,413.77
7951,7951,Credit Card,221.87
7952,7952,Wallet,1223.97
7953,7953,Wallet,1187.3
7954,7954,Debit Card,1444.11
7955,7955,UPI,311.37
7956,7956,Cash on Delivery,251.24
7957,7957,Wallet,1307.74
7958,7958,Cash on Delivery,648.23
7959,7959,Credit Card,1260.63
7960,7960,UPI,212.52
7961,7961,Wallet,789.28
7962,7962,Debit Card,149.34
7963,7963,Debit Card,887.31
7964,7964,Credit Card,248.89
7965,7965,Debit Card,1189.07
7966,7966,Cash on Delivery,787.11
7967,7967,Cash on Delivery,1047.36
7968,7968,Cash on Delivery,1156.56
7969,7969,Cash on Delivery,1164.1
7970,7970,Wallet,1233.17
7971,7971,Cash on Delivery,1199.51
7972,7972,Wallet,296.63
7973,7973,UPI,1196.73
7974,7974,Debit Card,990.46
7975,7975,Debit Card,1002.49
7976,7976,UPI,562.92
7977,7977,UPI,1504.86
7978,7978,Cash on Delivery,722.32
7979,7979,Cash on Delivery,249.0
7980,7980,Wallet,883.52
7981,7981,UPI,410.07
7982,7982,UPI,502.73
7983,7983,Debit Card,559.74
7984,7984,Credit Card,1409.89
7985,7985,Debit Card,1210.21
7986,7986,UPI,527.33
7987,7987,Debit Card,1330.53
7988,7988,Credit Card,300.3
7989,7989,Debit Card,1447.05
7990,7990,Credit Card,697.54
7991,7991,Cash on Delivery,1057.61
7992,7992,Wallet,817.74
7993,7993,Wallet,1495.58
7994,7994,Cash on Delivery,305.38
7995,7995,Wallet,1170.7
7996,7996,Cash on Delivery,1128.29
7997,7997,Wallet,796.94
7998,7998,Cash on Delivery,220.62
7999,7999,Cash on Delivery,323.74
8000,8000,Wallet,1146.42
8001,8001,Cash on Delivery,406.32
8002,8002,Wallet,760.48
8003,8003,Wallet,1321.12
8004,8004,UPI,1362.82
8005,8005,UPI,925.68
8006,8006,Cash on Delivery,754.55
8007,8007,Wallet,429.5
8008,8008,Credit Card,130.79
8009,8009,Wallet,909.56
8010,8010,UPI,145.63
8011,8011,Cash on Delivery,1148.24
8012,8012,UPI,1113.53
8013,8013,Debit Card,322.32
8014,8014,UPI,1305.81
8015,8015,Credit Card,907.26
8016,8016,Cash on Delivery,525.08
8017,8017,Wallet,419.21
8018,8018,Cash on Delivery,375.65
8019,8019,Debit Card,774.63
8020,8020,UPI,1493.72
8021,8021,Debit Card,523.67
8022,8022,Wallet,1107.06
8023,8023,Cash on Delivery,1376.61
8024,8024,UPI,882.2
8025,8025,Credit Card,1421.47
8026,8026,Wallet,318.66
8027,8027,Credit Card,406.73
8028,8028,Debit Card,283.65
8029,8029,UPI,344.09
8030,8030,UPI,914.67
8031,8031,Credit Card,350.9
8032,8032,UPI,731.38
8033,8033,UPI,694.37
8034,8034,UPI,210.8
8035,8035,Debit Card,1324.62
8036,8036,Debit Card,1455.32
8037,8037,Cash on Delivery,707.42
8038,8038,Cash on Delivery,1232.82
8039,8039,UPI,1033.93
8040,8040,UPI,1143.48
8041,8041,Wallet,332.09
8042,8042,Credit Card,1482.59
8043,8043,UPI,429.45
8044,8044,Cash on Delivery,453.64
8045,8045,Wallet,96.09
8046,8046,Debit Card,1157.19
8047,8047,Wallet,1296.16
8048,8048,UPI,1498.12
8049,8049,Wallet,482.84
8050,8050,Credit Card,194.56
8051,8051,Debit Card,436.72
8052,8052,Debit Card,235.83
8053,8053,Cash on Delivery,1148.5
8054,8054,UPI,1519.89
8055,8055,Wallet,162.12
8056,8056,Debit Card,391.44
8057,8057,Credit Card,451.27
8058,8058,Credit Card,1273.3
8059,8059,UPI,301.94
8060,8060,UPI,407.0
8061,8061,Credit Card,672.52
8062,8062,UPI,814.85
8063,8063,Credit Card,996.7
8064,8064,Credit Card,665.99
8065,8065,Credit Card,828.42
8066,8066,Wallet,1213.08
8067,8067,Credit Card,1332.8
8068,8068,Debit Card,1348.91
8069,8069,Debit Card,660.25
8070,8070,UPI,998.71
8071,8071,Credit Card,1021.51
8072,8072,Debit Card,905.88
8073,8073,Cash on Delivery,1086.12
8074,8074,UPI,902.12
8075,8075,Credit Card,642.04
8076,8076,Credit Card,886.93
8077,8077,Wallet,1221.99
8078,8078,Debit Card,919.23
8079,8079,Debit Card,1502.13
8080,8080,Cash on Delivery,800.8
8081,8081,Credit Card,350.17
8082,8082,Cash on Delivery,609.06
8083,8083,Wallet,1098.71
8084,8084,UPI,304.71
8085,8085,Credit Card,1238.35
8086,8086,UPI,714.17
8087,8087,Wallet,257.41
8088,8088,Cash on Delivery,1034.45
8089,8089,Debit Card,1082.26
8090,8090,Cash on Delivery,804.9
8091,8091,Credit Card,141.98
8092,8092,Debit Card,114.29
8093,8093,UPI,1465.33
8094,8094,Debit Card,738.97
8095,8095,Debit Card,377.45
8096,8096,Wallet,450.94
8097,8097,Cash on Delivery,732.03
8098,8098,UPI,643.89
8099,8099,Cash on Delivery,709.11
8100,8100,Cash on Delivery,1090.28
8101,8101,UPI,276.26
8102,8102,Cash on Delivery,1091.8
8103,8103,Cash on Delivery,265.05
8104,8104,Cash on Delivery,837.46
8105,8105,Debit Card,1018.12
8106,8106,Cash on Delivery,1077.05
8107,8107,UPI,980.78
8108,8108,Credit Card,212.27
8109,8109,Debit Card,971.22
8110,8110,Credit Card,1134.73
8111,8111,Debit Card,1140.91
8112,8112,Cash on Delivery,328.67
8113,8113,Wallet,954.88
8114,8114,Credit Card,304.37
8115,8115,Debit Card,733.35
8116,8116,Wallet,728.21
8117,8117,Debit Card,1201.94
8118,8118,Debit Card,402.06
8119,8119,Wallet,826.4
8120,8120,Cash on Delivery,1368.72
8121,8121,Debit Card,1069.32
8122,8122,UPI,344.12
8123,8123,Debit Card,775.89
8124,8124,Cash on Delivery,1075.95
8125,8125,Wallet,1494.69
8126,8126,Wallet,332.91
8127,8127,UPI,635.36
8128,8128,UPI,995.7
8129,8129,Debit Card,197.9
8130,8130,Wallet,1150.59
8131,8131,Credit Card,298.58
8132,8132,Credit Card,370.49
8133,8133,Cash on Delivery,409.57
8134,8134,Wallet,598.55
8135,8135,Cash on Delivery,559.46
8136,8136,Credit Card,1327.69
8137,8137,Cash on Delivery,212.56
8138,8138,UPI,1175.67
8139,8139,Cash on Delivery,1011.24
8140,8140,Credit Card,991.24
8141,8141,UPI,269.52
8142,8142,UPI,1002.17
8143,8143,Cash on Delivery,996.07
8144,8144,Wallet,1287.91
8145,8145,Wallet,1130.44
8146,8146,Credit Card,893.09
8147,8147,UPI,942.38
8148,8148,UPI,748.05
8149,8149,Wallet,755.02
8150,8150,Debit Card,1405.47
8151,8151,Wallet,737.67
8152,8152,Credit Card,786.07
8153,8153,Cash on Delivery,1177.13
8154,8154,Wallet,762.98
8155,8155,Credit Card,1304.65
8156,8156,Credit Card,1259.33
8157,8157,Credit Card,924.9
8158,8158,Wallet,1306.2
8159,8159,Debit Card,519.81
8160,8160,Wallet,412.98
8161,8161,Cash on Delivery,1029.79
8162,8162,Wallet,307.16
8163,8163,Credit Card,681.48
8164,8164,Debit Card,671.63
8165,8165,Debit Card,284.81
8166,8166,UPI,166.93
8167,8167,UPI,291.29
8168,8168,Cash on Delivery,175.5
8169,8169,UPI,726.06
8170,8170,UPI,1234.41
8171,8171,Cash on Delivery,638.98
8172,8172,Debit Card,347.21
8173,8173,UPI,177.09
8174,8174,Debit Card,1545.73
8175,8175,UPI,1234.92
8176,8176,Credit Card,1078.4
8177,8177,Wallet,1081.44
8178,8178,Credit Card,1414.6
8179,8179,Credit Card,789.28
8180,8180,Credit Card,311.45
8181,8181,Cash on Delivery,1145.09
8182,8182,Credit Card,508.37
8183,8183,Wallet,1432.43
8184,8184,Credit Card,211.08
8185,8185,Cash on Delivery,1003.05
8186,8186,Debit Card,964.13
8187,8187,Wallet,167.3
8188,8188,Wallet,130.36
8189,8189,Credit Card,899.25
8190,8190,Debit Card,1178.96
8191,8191,Wallet,1069.47
8192,8192,Wallet,1376.72
8193,8193,Cash on Delivery,380.46
8194,8194,UPI,481.5
8195,8195,Debit Card,1419.71
8196,8196,Credit Card,667.19
8197,8197,UPI,455.37
8198,8198,Debit Card,286.43
8199,8199,Wallet,286.27
8200,8200,Wallet,336.51
8201,8201,Credit Card,1156.75
8202,8202,Debit Card,505.56
8203,8203,Credit Card,955.2
8204,8204,Cash on Delivery,960.3
8205,8205,Cash on Delivery,732.37
8206,8206,Wallet,331.87
8207,8207,UPI,536.12
8208,8208,Credit Card,329.88
8209,8209,Wallet,166.0
8210,8210,Wallet,1081.37
8211,8211,Debit Card,1272.56
8212,8212,UPI,1073.83
8213,8213,Debit Card,349.55
8214,8214,Wallet,200.66
8215,8215,Cash on Delivery,797.63
8216,8216,Wallet,1321.65
8217,8217,Debit Card,185.19
8218,8218,UPI,793.63
8219,8219,Wallet,978.91
8220,8220,Debit Card,1204.42
8221,8221,Wallet,1420.6
8222,8222,Cash on Delivery,638.36
8223,8223,UPI,310.45
8224,8224,Wallet,849.65
8225,8225,Wallet,532.77
8226,8226,Credit Card,1326.53
8227,8227,Wallet,945.11
8228,8228,Wallet,319.64
8229,8229,UPI,239.16
8230,8230,Cash on Delivery,844.13
8231,8231,Wallet,1166.77
8232,8232,UPI,1153.4
8233,8233,Cash on Delivery,314.13
8234,8234,Cash on Delivery,563.58
8235,8235,Cash on Delivery,479.01
8236,8236,UPI,497.82
8237,8237,Debit Card,1141.74
8238,8238,Debit Card,843.09
8239,8239,Debit Card,1047.12
8240,8240,Wallet,539.33
8241,8241,UPI,1277.58
8242,8242,Cash on Delivery,1194.5
8243,8243,UPI,373.39
8244,8244,Wallet,1223.76
8245,8245,Cash on Delivery,726.81
8246,8246,UPI,1056.25
8247,8247,UPI,170.52
8248,8248,UPI,1314.81
8249,8249,Credit Card,1344.44
8250,8250,Cash on Delivery,1493.91
8251,8251,Debit Card,1333.61
8252,8252,UPI,1285.91
8253,8253,Credit Card,607.84
8254,8254,Credit Card,1474.91
8255,8255,UPI,436.04
8256,8256,UPI,1388.2
8257,8257,Cash on Delivery,616.4
8258,8258,Credit Card,1267.17
8259,8259,Debit Card,1330.83
8260,8260,Cash on Delivery,1173.21
8261,8261,Cash on Delivery,1254.36
8262,8262,Wallet,734.17
8263,8263,UPI,110.28
8264,8264,Credit Card,423.58
8265,8265,Cash on Delivery,226.67
8266,8266,Debit Card,932.51
8267,8267,Cash on Delivery,1288.94
8268,8268,Credit Card,885.77
8269,8269,Debit Card,194.61
8270,8270,Wallet,1100.44
8271,8271,Wallet,1151.79
8272,8272,Debit Card,434.45
8273,8273,Cash on Delivery,1273.84
8274,8274,Wallet,1352.9
8275,8275,Debit Card,1488.75
8276,8276,Credit Card,1514.9
8277,8277,UPI,163.86
8278,8278,Credit Card,621.36
8279,8279,Credit Card,1114.44
8280,8280,Wallet,778.39
8281,8281,Wallet,1130.96
8282,8282,Wallet,969.83
8283,8283,Debit Card,1422.82
8284,8284,Credit Card,1250.93
8285,8285,Debit Card,1529.57
8286,8286,Debit Card,107.15
8287,8287,UPI,1057.7
8288,8288,Debit Card,659.53
8289,8289,Credit Card,1025.34
8290,8290,UPI,1093.54
8291,8291,UPI,706.05
8292,8292,Wallet,642.37
8293,8293,Debit Card,1026.97
8294,8294,Credit Card,539.7
8295,8295,Cash on Delivery,1494.04
8296,8296,Cash on Delivery,657.47
8297,8297,Credit Card,1467.75
8298,8298,Cash on Delivery,506.53
8299,8299,Credit Card,1344.16
8300,8300,Credit Card,337.25
8301,8301,Debit Card,941.9
8302,8302,UPI,1073.35
8303,8303,Debit Card,533.58
8304,8304,Credit Card,435.42
8305,8305,UPI,781.11
8306,8306,UPI,1387.11
8307,8307,Debit Card,273.8
8308,8308,Credit Card,873.96
8309,8309,UPI,1148.78
8310,8310,Wallet,645.57
8311,8311,UPI,467.32
8312,8312,Debit Card,1495.87
8313,8313,Debit Card,845.85
8314,8314,Credit Card,1496.11
8315,8315,UPI,1164.51
8316,8316,UPI,171.86
8317,8317,UPI,617.69
8318,8318,Credit Card,150.69
8319,8319,Debit Card,184.24
8320,8320,Wallet,179.82
8321,8321,UPI,645.81
8322,8322,Debit Card,1366.59
8323,8323,Cash on Delivery,636.94
8324,8324,Debit Card,631.36
8325,8325,Debit Card,202.61
8326,8326,Cash on Delivery,422.45
8327,8327,Cash on Delivery,1471.99
8328,8328,Wallet,920.0
8329,8329,UPI,1043.26
8330,8330,Cash on Delivery,949.01
8331,8331,UPI,1239.98
8332,8332,Credit Card,402.72
8333,8333,Debit Card,499.41
8334,8334,Wallet,1316.35
8335,8335,Debit Card,1217.58
8336,8336,UPI,149.21
8337,8337,Wallet,655.87
8338,8338,Debit Card,826.8
8339,8339,Cash on Delivery,255.81
8340,8340,Wallet,536.54
8341,8341,UPI,803.34
8342,8342,Cash on Delivery,114.55
8343,8343,Credit Card,977.59
8344,8344,Wallet,978.75
8345,8345,Debit Card,242.54
8346,8346,Cash on Delivery,766.91
8347,8347,UPI,1456.0
8348,8348,Credit Card,167.37
8349,8349,Cash on Delivery,161.01
8350,8350,UPI,662.44
8351,8351,Wallet,877.33
8352,8352,Wallet,502.26
8353,8353,Credit Card,235.95
8354,8354,Cash on Delivery,909.15
8355,8355,Credit Card,741.6
8356,8356,Debit Card,1027.52
8357,8357,UPI,1104.12
8358,8358,Wallet,633.34
8359,8359,Wallet,370.21
8360,8360,Cash on Delivery,333.05
8361,8361,Wallet,809.24
8362,8362,Credit Card,1449.98
8363,8363,Credit Card,477.32
8364,8364,Credit Card,228.77
8365,8365,Credit Card,266.62
8366,8366,UPI,407.37
8367,8367,Cash on Delivery,1072.14
8368,8368,Debit Card,1038.79
8369,8369,Debit Card,604.43
8370,8370,Wallet,1293.39
8371,8371,Cash on Delivery,190.52
8372,8372,Cash on Delivery,1459.03
8373,8373,UPI,1536.16
8374,8374,Credit Card,117.51
8375,8375,Debit Card,731.69
8376,8376,Debit Card,1461.42
8377,8377,Credit Card,1220.02
8378,8378,Credit Card,751.05
8379,8379,UPI,1348.2
8380,8380,Credit Card,1461.91
8381,8381,Credit Card,1342.79
8382,8382,Cash on Delivery,145.88
8383,8383,Wallet,1183.34
8384,8384,Cash on Delivery,1107.96
8385,8385,UPI,586.19
8386,8386,Cash on Delivery,163.61
8387,8387,Cash on Delivery,738.73
8388,8388,UPI,229.68
8389,8389,UPI,741.79
8390,8390,UPI,352.69
8391,8391,Credit Card,640.19
8392,8392,Wallet,1083.41
8393,8393,UPI,267.73
8394,8394,Wallet,1514.28
8395,8395,Debit Card,268.38
8396,8396,Debit Card,1060.36
8397,8397,UPI,262.37
8398,8398,Cash on Delivery,916.11
8399,8399,Credit Card,236.02
8400,8400,Wallet,175.64
8401,8401,Debit Card,1174.15
8402,8402,Wallet,1264.95
8403,8403,Wallet,1407.65
8404,8404,Wallet,1375.49
8405,8405,Wallet,633.81
8406,8406,Credit Card,371.63
8407,8407,Credit Card,313.87
8408,8408,UPI,1511.66
8409,8409,UPI,447.7
8410,8410,Wallet,1474.82
8411,8411,Wallet,916.23
8412,8412,Wallet,812.31
8413,8413,Cash on Delivery,746.6
8414,8414,Wallet,178.48
8415,8415,Credit Card,1448.69
8416,8416,Debit Card,121.92
8417,8417,Debit Card,1373.62
8418,8418,UPI,1407.64
8419,8419,Debit Card,1528.69
8420,8420,Credit Card,1525.6
8421,8421,Debit Card,1242.4
8422,8422,Cash on Delivery,440.72
8423,8423,Debit Card,1233.14
8424,8424,UPI,168.57
8425,8425,Cash on Delivery,1259.02
8426,8426,UPI,842.88
8427,8427,Debit Card,1348.23
8428,8428,Cash on Delivery,122.19
8429,8429,Debit Card,524.98
8430,8430,Credit Card,1484.46
8431,8431,Credit Card,230.09
8432,8432,Wallet,1279.37
8433,8433,UPI,169.51
8434,8434,UPI,249.2
8435,8435,Wallet,405.97
8436,8436,Wallet,423.65
8437,8437,Wallet,1344.2
8438,8438,Debit Card,1119.92
8439,8439,UPI,1265.11
8440,8440,Wallet,708.82
8441,8441,UPI,1448.73
8442,8442,Debit Card,1065.25
8443,8443,Cash on Delivery,1447.12
8444,8444,Credit Card,1494.38
8445,8445,Cash on Delivery,197.25
8446,8446,Debit Card,1308.78
8447,8447,UPI,1063.42
8448,8448,Cash on Delivery,732.23
8449,8449,Credit Card,1271.04
8450,8450,Cash on Delivery,719.48
8451,8451,Credit Card,154.18
8452,8452,Credit Card,1441.01
8453,8453,Wallet,954.39
8454,8454,Wallet,814.21
8455,8455,Credit Card,545.38
8456,8456,Credit Card,406.85
8457,8457,Debit Card,380.22
8458,8458,UPI,280.35
8459,8459,Debit Card,1433.12
8460,8460,Credit Card,693.69
8461,8461,Wallet,863.78
8462,8462,Cash on Delivery,164.58
8463,8463,Debit Card,178.1
8464,8464,Credit Card,1522.13
8465,8465,UPI,303.54
8466,8466,Credit Card,1062.73
8467,8467,Credit Card,646.54
8468,8468,Debit Card,1389.98
8469,8469,Wallet,1392.01
8470,8470,Debit Card,1189.57
8471,8471,Wallet,385.54
8472,8472,Debit Card,764.84
8473,8473,Credit Card,264.49
8474,8474,UPI,1458.45
8475,8475,Wallet,649.59
8476,8476,Debit Card,636.13
8477,8477,UPI,1040.74
8478,8478,Wallet,543.4
8479,8479,Debit Card,1499.32
8480,8480,Debit Card,979.03
8481,8481,Debit Card,690.75
8482,8482,Cash on Delivery,478.65
8483,8483,Credit Card,516.1
8484,8484,UPI,1466.43
8485,8485,Debit Card,612.27
8486,8486,Credit Card,866.93
8487,8487,Debit Card,931.71
8488,8488,Debit Card,1390.38
8489,8489,Cash on Delivery,137.04
8490,8490,Wallet,940.97
8491,8491,Cash on Delivery,673.13
8492,8492,Credit Card,1187.53
8493,8493,Cash on Delivery,528.16
8494,8494,Credit Card,993.14
8495,8495,UPI,1415.74
8496,8496,Credit Card,1355.4
8497,8497,Wallet,112.2
8498,8498,Credit Card,1407.63
8499,8499,UPI,1483.32
8500,8500,UPI,1421.69
8501,8501,Wallet,425.3
8502,8502,UPI,653.92
8503,8503,Wallet,970.64
8504,8504,Credit Card,525.15
8505,8505,Wallet,1344.32
8506,8506,Credit Card,611.19
8507,8507,Wallet,971.29
8508,8508,UPI,750.31
8509,8509,Cash on Delivery,1005.06
8510,8510,Debit Card,1078.06
8511,8511,Credit Card,190.26
8512,8512,Wallet,1468.85
8513,8513,Debit Card,633.89
8514,8514,Cash on Delivery,1398.03
8515,8515,Credit Card,482.08
8516,8516,Wallet,260.02
8517,8517,UPI,1287.82
8518,8518,Credit Card,618.1
8519,8519,Credit Card,158.16
8520,8520,UPI,623.98
8521,8521,Cash on Delivery,1528.61
8522,8522,Debit Card,1521.8
8523,8523,UPI,1105.77
8524,8524,Debit Card,377.76
8525,8525,Debit Card,1278.93
8526,8526,Cash on Delivery,982.3
8527,8527,Cash on Delivery,520.55
8528,8528,Credit Card,582.83
8529,8529,Credit Card,379.06
8530,8530,Cash on Delivery,461.13
8531,8531,Cash on Delivery,1157.16
8532,8532,UPI,1479.99
8533,8533,UPI,1017.74
8534,8534,Cash on Delivery,1034.03
8535,8535,Credit Card,515.95
8536,8536,Cash on Delivery,1473.04
8537,8537,Cash on Delivery,741.92
8538,8538,Wallet,612.18
8539,8539,Cash on Delivery,561.91
