order_id,customer_id,restaurant_id,partner_id,order_time,delivered_time,order_amount,delivery_fee,status
8200,825,65,181,2023-01-04 13:37:02,2023-01-04 14:55:02,293.06,43.45,Delivered
8201,894,89,85,2024-05-26 16:36:20,,1115.75,41.0,Cancelled
8202,549,28,174,2023-02-18 00:19:05,2023-02-18 00:41:05,464.23,41.33,Delivered
8203,682,61,48,2024-04-11 19:02:56,2024-04-11 19:32:56,933.05,22.15,Delivered
8204,799,5,23,2024-03-12 00:10:19,2024-03-12 01:16:19,911.71,48.59,Delivered
8205,233,15,21,2024-08-17 04:16:40,,702.69,29.68,Cancelled
8206,504,24,48,2023-08-02 07:08:32,2023-08-02 07:41:32,302.39,29.48,Delivered
8207,25,90,64,2024-10-19 07:32:18,,523.39,12.73,Cancelled
8208,581,46,149,2024-04-14 11:40:52,2024-04-14 12:23:52,306.65,23.23,Delivered
8209,897,35,66,2024-09-06 19:38:23,2024-09-06 20:31:23,118.88,47.12,Delivered
8210,927,11,89,2024-03-21 13:34:36,,1064.66,16.71,Cancelled
8211,503,50,180,2024-06-08 11:48:30,2024-06-08 12:43:30,1243.23,29.33,Delivered
8212,767,72,44,2023-09-28 16:00:48,2023-09-28 17:03:48,1057.89,15.94,Delivered
8213,825,10,30,2024-07-04 04:38:36,2024-07-04 05:59:36,322.05,27.5,Delivered
8214,799,45,20,2024-02-02 11:38:12,2024-02-02 12:20:12,158.74,41.92,Delivered
8215,117,58,132,2023-01-02 15:10:34,2023-01-02 16:37:34,782.08,15.55,Delivered
8216,985,67,184,2023-08-27 09:28:47,2023-08-27 10:44:47,1304.17,17.48,Delivered
8217,928,8,177,2023-10-06 01:12:20,2023-10-06 02:31:20,164.03,21.16,Delivered
8218,785,48,149,2023-05-26 02:10:45,2023-05-26 03:10:45,759.01,34.62,Delivered
8219,907,62,168,2024-07-30 19:49:40,2024-07-30 20:29:40,933.92,44.99,Delivered
8220,764,74,191,2024-04-22 22:29:42,2024-04-22 23:57:42,1153.97,50.45,Delivered
8221,907,9,187,2023-12-06 19:53:00,2023-12-06 20:31:00,1378.13,42.47,Delivered
8222,53,24,180,2023-12-01 20:45:34,,623.74,14.62,Cancelled
8223,487,24,128,2023-02-11 13:00:33,2023-02-11 13:39:33,285.83,24.62,Delivered
8224,170,54,42,2023-03-17 18:00:53,2023-03-17 18:22:53,838.99,10.66,Delivered
8225,192,3,196,2024-09-01 15:51:35,2024-09-01 16:22:35,511.45,21.32,Delivered
8226,592,31,138,2024-09-19 07:51:24,2024-09-19 08:43:24,1277.43,49.1,Delivered
8227,254,12,174,2023-02-23 05:21:48,2023-02-23 06:47:48,923.62,21.49,Delivered
8228,237,11,59,2024-04-01 19:24:36,2024-04-01 20:43:36,282.59,37.05,Delivered
8229,184,68,116,2024-12-23 04:43:06,,183.44,55.72,Pending
8230,42,39,37,2024-10-24 20:46:05,2024-10-24 21:35:05,800.6,43.53,Delivered
8231,24,95,151,2023-01-06 08:15:07,2023-01-06 08:36:07,1132.56,34.21,Delivered
8232,470,79,110,2023-08-07 19:39:22,2023-08-07 20:19:22,1099.59,53.81,Delivered
8233,621,60,136,2024-08-31 03:00:29,,291.84,22.29,Pending
8234,602,80,17,2023-05-27 04:46:39,2023-05-27 06:13:39,538.16,25.42,Delivered
8235,126,92,118,2024-05-02 01:54:50,2024-05-02 02:47:50,435.38,43.63,Delivered
8236,716,16,150,2023-10-06 13:34:16,2023-10-06 14:26:16,479.3,18.52,Delivered
8237,267,33,11,2023-05-17 02:05:37,,1099.11,42.63,Pending
8238,812,43,17,2023-01-08 05:19:40,2023-01-08 06:46:40,825.48,17.61,Delivered
8239,455,13,1,2024-11-23 21:03:38,2024-11-23 22:29:38,1023.45,23.67,Delivered
8240,83,44,155,2024-10-10 15:40:28,2024-10-10 16:55:28,488.13,51.2,Delivered
8241,573,96,115,2024-06-12 12:39:40,2024-06-12 13:16:40,1250.64,26.94,Delivered
8242,508,64,85,2023-07-03 10:42:46,2023-07-03 12:07:46,1157.15,37.35,Delivered
8243,813,56,138,2023-06-24 12:48:52,2023-06-24 13:55:52,349.62,23.77,Delivered
8244,828,92,29,2023-01-09 23:26:43,,1206.2,17.56,Pending
8245,533,73,123,2023-07-18 09:55:20,2023-07-18 10:51:20,678.4,48.41,Delivered
8246,430,72,178,2023-03-11 00:28:53,2023-03-11 01:32:53,1042.59,13.66,Delivered
8247,118,92,158,2023-01-15 16:10:19,2023-01-15 17:33:19,146.97,23.55,Delivered
8248,119,77,177,2023-10-20 14:44:34,2023-10-20 15:40:34,1261.19,53.62,Delivered
8249,26,49,178,2023-11-27 16:55:12,2023-11-27 17:23:12,1287.21,57.23,Delivered
8250,491,84,70,2024-08-30 05:13:20,2024-08-30 06:39:20,1440.56,53.35,Delivered
8251,994,41,42,2023-07-28 17:53:32,2023-07-28 19:05:32,1277.49,56.12,Delivered
8252,224,8,98,2024-07-09 04:39:29,2024-07-09 05:36:29,1251.53,34.38,Delivered
8253,594,4,198,2024-02-15 22:09:59,2024-02-15 23:30:59,580.83,27.01,Delivered
8254,574,27,42,2024-07-17 19:18:56,2024-07-17 20:12:56,1448.44,26.47,Delivered
8255,920,93,93,2024-12-12 06:05:52,,414.72,21.32,Cancelled
8256,956,53,191,2024-04-09 04:10:29,2024-04-09 05:17:29,1368.38,19.82,Delivered
8257,283,54,146,2023-06-20 09:42:16,2023-06-20 10:46:16,585.48,30.92,Delivered
8258,529,25,169,2024-12-22 09:08:32,2024-12-22 10:31:32,1233.49,33.68,Delivered
8259,779,7,79,2023-06-28 15:15:27,2023-06-28 16:38:27,1295.73,35.1,Delivered
8260,280,19,120,2024-10-18 22:16:50,2024-10-18 22:50:50,1126.99,46.22,Delivered
8261,427,37,91,2023-10-07 03:14:57,2023-10-07 04:01:57,1201.42,52.94,Delivered
8262,268,3,53,2023-07-26 20:57:40,2023-07-26 22:19:40,694.28,39.89,Delivered
8263,380,89,69,2024-12-23 12:49:36,,80.63,29.65,Pending
8264,606,94,77,2023-04-27 02:45:30,2023-04-27 03:48:30,387.82,35.76,Delivered
8265,238,1,161,2024-03-05 18:34:20,,184.29,42.38,Cancelled
8266,502,23,30,2024-05-20 11:50:28,2024-05-20 12:34:28,886.16,46.35,Delivered
8267,943,22,10,2024-06-23 15:16:46,2024-06-23 15:39:46,1230.63,58.31,Delivered
8268,350,58,43,2024-05-31 23:37:24,2024-06-01 00:22:24,842.42,43.35,Delivered
8269,49,10,140,2024-09-30 01:15:18,,179.21,15.4,Cancelled
8270,966,99,187,2024-12-20 20:40:59,2024-12-20 21:55:59,1041.64,58.8,Delivered
8271,607,43,139,2023-01-25 21:54:53,2023-01-25 23:00:53,1138.02,13.77,Delivered
8272,48,38,165,2024-01-19 16:39:49,2024-01-19 18:01:49,422.66,11.79,Delivered
8273,525,68,78,2024-04-01 02:00:18,2024-04-01 03:18:18,1260.64,13.2,Delivered
8274,169,68,81,2023-10-03 10:46:10,,1297.33,55.57,Cancelled
8275,236,55,105,2024-10-03 05:18:14,2024-10-03 05:38:14,1434.92,53.83,Delivered
8276,151,94,24,2024-01-22 16:01:29,,1499.62,15.28,Cancelled
8277,179,69,147,2023-02-23 21:39:21,2023-02-23 22:30:21,118.84,45.02,Delivered
8278,159,59,22,2024-04-19 03:17:22,2024-04-19 03:39:22,579.31,42.05,Delivered
8279,471,81,148,2023-11-22 22:51:57,2023-11-22 23:17:57,1085.59,28.85,Delivered
8280,925,28,10,2024-04-03 20:19:07,2024-04-03 21:11:07,731.35,47.04,Delivered
8281,462,52,132,2024-02-14 01:48:02,2024-02-14 02:51:02,1111.09,19.87,Delivered
8282,395,36,84,2024-01-29 00:27:56,,946.9,22.93,Cancelled
8283,990,62,54,2023-07-12 20:33:23,2023-07-12 21:21:23,1410.73,12.09,Delivered
8284,279,59,26,2023-10-24 01:02:40,2023-10-24 02:13:40,1233.35,17.58,Delivered
8285,668,23,94,2023-07-12 04:49:45,2023-07-12 05:14:45,1474.13,55.44,Delivered
8286,827,81,23,2024-04-05 13:50:12,2024-04-05 14:46:12,96.96,10.19,Delivered
8287,602,45,35,2023-02-10 01:10:16,2023-02-10 02:32:16,1022.57,35.13,Delivered
8288,752,85,75,2023-03-17 21:38:28,2023-03-17 22:36:28,628.72,30.81,Delivered
8289,243,58,12,2024-01-19 09:13:10,2024-01-19 09:37:10,976.98,48.36,Delivered
8290,676,61,50,2024-08-17 13:20:12,2024-08-17 14:38:12,1079.49,14.05,Delivered
8291,984,31,83,2023-10-01 00:52:46,2023-10-01 01:45:46,687.78,18.27,Delivered
8292,549,91,77,2023-12-22 21:26:11,2023-12-22 22:37:11,629.55,12.82,Delivered
8293,802,100,148,2023-01-02 03:06:26,2023-01-02 03:37:26,997.94,29.03,Delivered
8294,383,72,26,2023-10-14 10:47:23,,502.5,37.2,Cancelled
8295,638,39,15,2023-02-14 19:33:49,2023-02-14 20:32:49,1434.17,59.87,Delivered
8296,344,56,2,2024-03-04 19:28:13,2024-03-04 20:20:13,629.02,28.45,Delivered
8297,612,41,97,2024-08-01 03:07:32,2024-08-01 04:26:32,1439.72,28.03,Delivered
8298,899,98,18,2023-05-05 14:49:00,2023-05-05 15:40:00,494.26,12.27,Delivered
8299,715,42,35,2023-05-19 20:01:24,2023-05-19 20:24:24,1332.89,11.27,Delivered
8300,27,62,111,2023-05-09 03:45:51,2023-05-09 04:39:51,322.34,14.91,Delivered
8301,471,18,199,2023-05-25 01:09:00,2023-05-25 01:34:00,920.78,21.12,Delivered
8302,26,67,36,2023-08-19 18:39:13,2023-08-19 19:09:13,1035.97,37.38,Delivered
8303,467,94,132,2024-01-04 15:49:20,2024-01-04 16:36:20,490.11,43.47,Delivered
8304,457,20,54,2023-01-31 15:52:54,2023-01-31 17:10:54,400.77,34.65,Delivered
8305,400,95,18,2024-01-25 05:52:38,2024-01-25 07:08:38,742.22,38.89,Delivered
8306,867,76,93,2023-06-12 05:30:16,2023-06-12 06:36:16,1368.96,18.15,Delivered
8307,890,32,82,2023-09-09 08:39:46,,250.29,23.51,Pending
8308,255,54,14,2023-08-13 10:04:13,2023-08-13 10:54:13,857.6,16.36,Delivered
8309,3,70,132,2023-08-17 11:41:29,2023-08-17 12:52:29,1117.47,31.31,Delivered
8310,122,39,77,2024-07-27 07:33:06,2024-07-27 08:12:06,595.16,50.41,Delivered
8311,582,87,98,2024-03-25 17:11:23,2024-03-25 17:55:23,432.48,34.84,Delivered
8312,588,88,13,2023-03-20 09:09:03,2023-03-20 10:10:03,1438.01,57.86,Delivered
8313,2,55,52,2024-03-20 21:59:15,2024-03-20 23:02:15,819.23,26.62,Delivered
8314,643,42,181,2024-05-27 21:21:59,2024-05-27 22:04:59,1455.96,40.15,Delivered
8315,495,6,66,2024-01-04 06:05:25,2024-01-04 07:17:25,1110.18,54.33,Delivered
8316,363,51,141,2023-07-02 20:25:44,2023-07-02 21:25:44,156.97,14.89,Delivered
8317,284,40,8,2023-05-22 13:31:12,2023-05-22 14:49:12,594.6,23.09,Delivered
8318,55,16,71,2023-05-18 19:09:53,2023-05-18 20:12:53,109.21,41.48,Delivered
8319,251,49,140,2023-06-24 16:48:04,2023-06-24 17:46:04,130.42,53.82,Delivered
8320,276,45,77,2024-08-07 08:45:52,,138.48,41.34,Pending
8321,647,37,100,2023-01-21 10:23:25,2023-01-21 11:33:25,590.47,55.34,Delivered
8322,219,3,159,2023-11-25 13:01:27,2023-11-25 14:13:27,1311.0,55.59,Delivered
8323,618,16,107,2023-10-20 00:16:23,2023-10-20 00:42:23,610.78,26.16,Delivered
8324,195,93,148,2023-02-01 00:14:32,2023-02-01 01:07:32,589.48,41.88,Delivered
8325,191,29,50,2023-03-04 14:54:27,2023-03-04 15:41:27,184.83,17.78,Delivered
8326,48,72,32,2023-04-02 07:08:48,2023-04-02 07:33:48,388.0,34.45,Delivered
8327,745,71,7,2024-11-20 21:04:00,2024-11-20 21:28:00,1424.95,47.04,Delivered
8328,573,77,133,2023-03-15 01:29:26,,863.81,56.19,Cancelled
8329,711,54,99,2023-11-30 21:19:55,2023-11-30 22:44:55,1018.34,24.92,Delivered
8330,201,12,111,2023-09-06 21:29:38,,928.32,20.69,Cancelled
8331,68,85,47,2024-01-16 21:20:57,2024-01-16 21:57:57,1199.66,40.32,Delivered
8332,866,35,14,2023-10-07 13:39:30,2023-10-07 14:38:30,362.92,39.8,Delivered
8333,987,80,133,2024-04-12 01:32:56,2024-04-12 02:58:56,456.59,42.82,Delivered
8334,289,32,152,2023-09-03 21:05:29,2023-09-03 21:52:29,1297.45,18.9,Delivered
8335,530,2,24,2024-09-28 06:13:09,2024-09-28 07:16:09,1174.27,43.31,Delivered
8336,289,74,106,2023-04-29 16:14:00,2023-04-29 16:36:00,130.09,19.12,Delivered
8337,167,2,29,2024-12-10 00:38:15,,619.07,36.8,Cancelled
8338,409,8,29,2024-01-17 12:39:05,2024-01-17 13:28:05,800.64,26.16,Delivered
8339,363,7,89,2023-03-15 21:51:54,,210.61,45.2,Cancelled
8340,869,87,97,2024-12-27 17:25:45,2024-12-27 17:56:45,507.23,29.31,Delivered
8341,303,40,59,2023-11-16 22:21:08,,758.02,45.32,Cancelled
8342,645,99,179,2023-03-11 17:51:38,2023-03-11 18:22:38,102.54,12.01,Delivered
8343,183,83,101,2024-11-25 00:43:27,2024-11-25 01:38:27,957.45,20.14,Delivered
8344,604,62,67,2024-10-18 03:51:10,2024-10-18 05:18:10,921.55,57.2,Delivered
8345,381,20,126,2023-09-21 03:14:09,2023-09-21 04:01:09,208.12,34.42,Delivered
8346,72,1,93,2024-08-25 19:24:06,2024-08-25 20:13:06,707.34,59.57,Delivered
8347,395,29,54,2024-01-21 18:23:38,2024-01-21 19:08:38,1436.43,19.57,Delivered
8348,567,78,19,2024-04-24 17:47:37,2024-04-24 18:14:37,115.81,51.56,Delivered
8349,947,4,44,2023-07-14 18:23:05,2023-07-14 19:05:05,111.5,49.51,Delivered
8350,461,60,97,2024-09-07 02:32:09,,632.55,29.89,Cancelled
8351,383,86,150,2023-10-15 17:45:00,2023-10-15 19:05:00,852.54,24.79,Delivered
8352,133,94,129,2023-08-30 06:46:15,,487.59,14.67,Pending
8353,180,63,65,2024-08-20 14:16:51,2024-08-20 14:55:51,190.46,45.49,Delivered
8354,676,95,74,2024-10-30 00:27:58,,870.98,38.17,Pending
8355,89,26,111,2024-01-08 17:36:26,2024-01-08 18:10:26,700.07,41.53,Delivered
8356,302,98,151,2024-06-03 02:59:34,2024-06-03 04:23:34,972.48,55.04,Delivered
8357,78,82,40,2023-10-26 03:11:04,2023-10-26 04:01:04,1059.73,44.39,Delivered
8358,901,77,79,2023-03-09 06:27:49,2023-03-09 07:26:49,577.57,55.77,Delivered
8359,605,60,62,2024-11-09 10:56:33,,357.91,12.3,Cancelled
8360,489,6,57,2024-10-26 00:13:58,2024-10-26 01:38:58,309.35,23.7,Delivered
8361,607,70,93,2024-08-05 02:46:32,2024-08-05 03:25:32,784.63,24.61,Delivered
8362,682,30,72,2023-08-26 18:00:14,2023-08-26 18:59:14,1420.49,29.49,Delivered
8363,675,38,99,2023-07-22 15:19:16,2023-07-22 16:40:16,445.64,31.68,Delivered
8364,125,32,26,2023-03-06 12:35:42,2023-03-06 12:56:42,179.88,48.89,Delivered
8365,170,93,19,2024-11-01 23:43:31,2024-11-02 01:10:31,212.46,54.16,Delivered
8366,961,70,137,2023-02-26 03:06:06,2023-02-26 03:46:06,357.48,49.89,Delivered
8367,540,53,99,2023-01-26 16:53:33,2023-01-26 18:18:33,1013.19,58.95,Delivered
8368,243,48,26,2023-02-25 12:54:30,2023-02-25 13:45:30,1012.36,26.43,Delivered
8369,331,93,68,2024-03-22 21:47:24,2024-03-22 22:43:24,593.47,10.96,Delivered
8370,412,70,169,2023-03-21 18:50:56,,1242.39,51.0,Pending
8371,670,28,41,2023-08-05 01:58:12,2023-08-05 03:18:12,156.47,34.05,Delivered
8372,102,38,21,2023-08-04 11:05:14,2023-08-04 11:48:14,1427.08,31.95,Delivered
8373,283,91,88,2024-06-12 15:40:10,,1488.23,47.93,Cancelled
8374,126,57,195,2023-06-30 01:07:13,2023-06-30 01:51:13,87.19,30.32,Delivered
8375,269,65,117,2023-11-01 13:18:23,,717.17,14.52,Cancelled
8376,755,73,19,2023-11-23 18:29:09,2023-11-23 19:39:09,1403.0,58.42,Delivered
8377,344,82,173,2024-12-22 02:25:15,2024-12-22 02:56:15,1202.77,17.25,Delivered
8378,257,20,20,2024-08-19 19:11:08,2024-08-19 19:58:08,696.52,54.53,Delivered
8379,96,39,124,2024-12-08 17:31:45,2024-12-08 18:11:45,1329.52,18.68,Delivered
8380,622,89,73,2023-09-14 19:30:46,2023-09-14 20:15:46,1423.7,38.21,Delivered
8381,325,11,99,2023-08-08 01:46:25,2023-08-08 02:43:25,1327.87,14.92,Delivered
8382,801,43,69,2024-10-26 15:40:31,2024-10-26 16:01:31,119.62,26.26,Delivered
8383,754,2,171,2024-05-30 01:11:49,,1172.39,10.95,Pending
8384,478,98,158,2023-11-06 00:56:28,,1068.4,39.56,Cancelled
8385,631,60,152,2024-02-25 22:25:36,2024-02-25 23:39:36,547.38,38.81,Delivered
8386,104,14,143,2024-11-18 00:43:55,,111.29,52.32,Cancelled
8387,471,67,190,2023-03-01 09:57:25,2023-03-01 10:59:25,715.68,23.05,Delivered
8388,698,16,109,2024-10-20 08:12:11,2024-10-20 09:34:11,175.62,54.06,Delivered
8389,51,87,148,2024-02-13 12:38:50,2024-02-13 13:53:50,691.19,50.6,Delivered
8390,338,16,188,2023-11-27 11:09:19,2023-11-27 12:39:19,332.62,20.07,Delivered
8391,954,48,38,2024-05-23 13:19:47,2024-05-23 14:45:47,599.59,40.6,Delivered
8392,68,44,74,2024-12-26 03:10:33,2024-12-26 03:40:33,1026.4,57.01,Delivered
8393,804,75,143,2023-09-22 00:46:28,2023-09-22 01:17:28,230.07,37.66,Delivered
8394,390,87,197,2024-10-20 06:51:50,2024-10-20 08:13:50,1477.53,36.75,Delivered
8395,524,8,144,2024-08-24 16:56:57,,245.76,22.62,Cancelled
8396,886,53,116,2023-10-18 21:19:29,2023-10-18 22:37:29,1015.57,44.79,Delivered
8397,325,38,7,2023-04-20 04:53:00,2023-04-20 05:37:00,213.28,49.09,Delivered
8398,750,37,48,2024-06-17 02:42:03,2024-06-17 03:51:03,875.46,40.65,Delivered
8399,392,76,159,2023-09-25 06:16:28,,215.03,20.99,Cancelled
8400,650,79,91,2023-12-27 09:14:23,,144.52,31.12,Pending
8401,356,9,161,2023-04-24 06:53:02,,1119.92,54.23,Pending
8402,179,29,133,2024-08-13 12:07:11,2024-08-13 13:23:11,1228.15,36.8,Delivered
8403,194,6,52,2024-02-22 07:04:51,2024-02-22 07:38:51,1361.13,46.52,Delivered
8404,845,7,71,2023-01-03 00:44:54,2023-01-03 01:54:54,1321.65,53.84,Delivered
8405,433,19,145,2023-05-05 15:22:28,2023-05-05 16:01:28,576.35,57.46,Delivered
8406,729,46,52,2023-12-10 10:53:58,2023-12-10 12:07:58,318.77,52.86,Delivered
8407,563,47,52,2023-05-21 18:44:18,2023-05-21 20:00:18,263.77,50.1,Delivered
8408,42,56,102,2023-12-26 14:58:43,2023-12-26 16:05:43,1457.63,54.03,Delivered
8409,373,74,128,2023-06-16 03:13:21,2023-06-16 03:35:21,421.52,26.18,Delivered
8410,794,33,96,2024-09-04 08:24:26,2024-09-04 08:51:26,1426.42,48.4,Delivered
8411,5,92,103,2024-03-11 12:39:15,,880.41,35.82,Cancelled
8412,946,7,72,2024-03-25 16:06:40,2024-03-25 17:19:40,773.12,39.19,Delivered
8413,738,80,196,2023-03-07 11:48:50,,689.23,57.37,Pending
8414,463,89,158,2024-02-11 05:56:43,2024-02-11 06:19:43,130.72,47.76,Delivered
8415,2,22,178,2024-07-20 10:03:43,2024-07-20 11:30:43,1410.86,37.83,Delivered
8416,219,75,114,2024-03-12 21:48:06,,83.84,38.08,Cancelled
8417,488,5,18,2023-09-03 10:45:53,2023-09-03 11:26:53,1348.61,25.01,Delivered
8418,274,37,64,2023-03-09 18:48:25,2023-03-09 19:13:25,1391.32,16.32,Delivered
8419,831,19,25,2023-01-17 19:29:25,,1495.1,33.59,Cancelled
8420,837,5,10,2024-04-02 05:46:34,2024-04-02 06:29:34,1498.57,27.03,Delivered
8421,752,34,38,2024-01-21 23:04:43,2024-01-21 23:27:43,1206.65,35.75,Delivered
8422,884,66,32,2024-02-28 10:21:38,2024-02-28 10:48:38,416.79,23.93,Delivered
8423,468,14,78,2024-10-01 04:43:03,,1191.03,42.11,Cancelled
8424,955,43,192,2023-08-27 14:19:59,2023-08-27 15:23:59,115.37,53.2,Delivered
8425,947,64,164,2023-10-06 04:01:22,2023-10-06 05:30:22,1229.19,29.83,Delivered
8426,568,13,153,2024-01-19 02:25:40,2024-01-19 03:20:40,798.89,43.99,Delivered
8427,427,84,113,2023-07-20 14:36:04,2023-07-20 16:05:04,1329.69,18.54,Delivered
8428,551,52,66,2023-05-09 05:21:52,,91.81,30.38,Pending
8429,96,90,189,2024-06-28 00:17:22,2024-06-28 01:39:22,495.64,29.34,Delivered
8430,558,70,77,2024-12-11 09:01:46,2024-12-11 09:27:46,1454.1,30.36,Delivered
8431,935,20,70,2023-09-25 22:27:07,2023-09-25 22:50:07,198.44,31.65,Delivered
8432,103,21,164,2023-07-30 02:12:56,2023-07-30 02:46:56,1264.12,15.25,Delivered
8433,55,59,102,2023-05-19 17:20:24,2023-05-19 17:52:24,112.62,56.89,Delivered
8434,665,93,42,2023-11-14 10:47:02,2023-11-14 11:30:02,211.15,38.05,Delivered
8435,749,3,41,2023-02-06 15:03:54,2023-02-06 16:11:54,356.78,49.19,Delivered
8436,36,76,34,2023-08-07 10:38:26,2023-08-07 11:30:26,384.39,39.26,Delivered
8437,305,1,171,2023-09-25 05:19:05,2023-09-25 06:34:05,1299.1,45.1,Delivered
8438,973,74,101,2024-08-01 17:25:54,2024-08-01 18:00:54,1085.34,34.58,Delivered
8439,811,98,118,2024-12-05 19:58:39,2024-12-05 20:35:39,1221.36,43.75,Delivered
8440,883,72,146,2024-01-17 05:25:15,2024-01-17 05:49:15,696.44,12.38,Delivered
8441,146,3,54,2023-12-11 00:30:05,2023-12-11 01:26:05,1402.16,46.57,Delivered
8442,591,80,20,2024-06-02 01:39:58,2024-06-02 02:54:58,1045.25,20.0,Delivered
8443,874,81,19,2023-07-17 11:32:01,2023-07-17 12:10:01,1432.16,14.96,Delivered
8444,672,72,198,2023-03-02 06:51:58,,1451.2,43.18,Cancelled
8445,612,17,152,2023-01-08 18:19:12,2023-01-08 19:42:12,161.37,35.88,Delivered
8446,578,38,45,2023-12-26 01:47:40,2023-12-26 02:21:40,1287.77,21.01,Delivered
8447,305,63,15,2023-11-20 04:24:20,2023-11-20 05:22:20,1024.98,38.44,Delivered
8448,131,41,178,2023-12-12 17:11:48,2023-12-12 17:43:48,678.05,54.18,Delivered
8449,29,36,129,2024-12-04 11:23:05,2024-12-04 12:29:05,1247.86,23.18,Delivered
8450,653,36,181,2024-07-08 15:10:32,2024-07-08 16:16:32,689.07,30.41,Delivered
8451,619,62,21,2024-09-24 03:00:59,2024-09-24 04:24:59,139.68,14.5,Delivered
8452,46,50,54,2023-07-07 04:40:04,2023-07-07 05:45:04,1406.31,34.7,Delivered
8453,628,92,123,2024-04-26 06:18:08,2024-04-26 07:12:08,928.62,25.77,Delivered
8454,365,54,72,2023-10-22 03:13:35,2023-10-22 04:27:35,784.37,29.84,Delivered
8455,262,74,183,2023-03-14 01:27:46,2023-03-14 02:15:46,509.86,35.52,Delivered
8456,599,98,186,2023-08-05 04:29:48,2023-08-05 04:50:48,381.76,25.09,Delivered
8457,114,55,180,2023-07-18 17:26:00,2023-07-18 18:31:00,363.43,16.79,Delivered
8458,739,37,177,2024-05-07 23:29:59,2024-05-08 00:06:59,250.39,29.96,Delivered
8459,291,74,132,2023-05-29 20:35:45,2023-05-29 21:35:45,1420.97,12.15,Delivered
8460,864,65,26,2024-08-16 17:15:04,2024-08-16 17:59:04,679.91,13.78,Delivered
8461,596,8,83,2024-04-07 10:28:02,2024-04-07 10:58:02,842.44,21.34,Delivered
8462,210,80,118,2024-03-23 21:40:15,2024-03-23 22:04:15,131.64,32.94,Delivered
8463,784,33,24,2023-01-14 05:23:57,,150.2,27.9,Pending
8464,605,43,16,2024-05-25 23:40:27,,1498.51,23.62,Pending
8465,115,27,111,2023-08-02 18:50:42,,258.62,44.92,Cancelled
8466,180,94,39,2024-06-18 17:11:57,2024-06-18 17:36:57,1024.68,38.05,Delivered
8467,3,25,26,2023-04-23 13:14:04,2023-04-23 13:46:04,591.02,55.52,Delivered
8468,629,95,95,2024-03-19 03:08:35,2024-03-19 03:50:35,1376.47,13.51,Delivered
8469,114,56,101,2023-09-20 14:06:50,2023-09-20 15:07:50,1371.17,20.84,Delivered
8470,121,70,23,2023-03-26 19:09:54,2023-03-26 20:29:54,1169.34,20.23,Delivered
8471,687,32,39,2024-06-22 22:39:41,2024-06-22 23:44:41,365.55,19.99,Delivered
8472,294,35,179,2024-07-04 11:57:49,2024-07-04 12:32:49,747.04,17.8,Delivered
8473,429,44,19,2023-08-30 23:42:37,,251.33,13.16,Cancelled
8474,881,38,105,2024-03-05 13:21:35,2024-03-05 14:44:35,1429.48,28.97,Delivered
8475,241,62,4,2023-05-15 09:04:56,2023-05-15 09:39:56,612.34,37.25,Delivered
8476,264,45,11,2024-11-02 17:34:42,2024-11-02 18:20:42,594.78,41.35,Delivered
8477,950,60,58,2023-03-10 08:33:53,2023-03-10 09:18:53,1023.15,17.59,Delivered
8478,883,100,20,2024-07-15 02:58:22,2024-07-15 03:41:22,520.64,22.76,Delivered
8479,389,90,100,2023-04-10 12:39:18,2023-04-10 13:13:18,1443.22,56.1,Delivered
8480,997,23,21,2023-09-17 21:39:41,2023-09-17 22:28:41,921.31,57.72,Delivered
8481,782,50,1,2023-03-01 17:08:32,2023-03-01 18:05:32,675.11,15.64,Delivered
8482,352,92,142,2023-08-02 18:32:31,2023-08-02 19:28:31,446.06,32.59,Delivered
8483,205,55,16,2023-01-22 15:03:33,2023-01-22 16:24:33,500.65,15.45,Delivered
8484,702,25,95,2023-07-02 23:15:32,2023-07-03 00:02:32,1444.2,22.23,Delivered
8485,637,36,17,2024-11-07 13:07:44,2024-11-07 14:23:44,577.2,35.07,Delivered
8486,460,85,90,2023-10-28 05:17:28,2023-10-28 06:24:28,840.12,26.81,Delivered
8487,523,95,62,2024-01-29 05:28:07,,873.18,58.53,Cancelled
8488,829,49,23,2023-04-20 10:28:07,2023-04-20 11:13:07,1346.39,43.99,Delivered
8489,499,79,1,2024-12-17 12:48:58,2024-12-17 13:51:58,86.44,50.6,Delivered
8490,756,77,16,2024-01-09 18:54:36,2024-01-09 19:30:36,883.18,57.79,Delivered
8491,322,50,64,2023-10-28 09:36:11,,653.44,19.69,Cancelled
8492,219,97,155,2024-07-29 02:02:42,2024-07-29 03:13:42,1143.04,44.49,Delivered
8493,210,70,148,2023-12-23 10:15:40,2023-12-23 11:17:40,517.0,11.16,Delivered
8494,186,11,74,2023-06-02 21:41:50,2023-06-02 22:46:50,943.21,49.93,Delivered
8495,633,30,146,2023-07-21 14:44:30,2023-07-21 15:24:30,1356.46,59.28,Delivered
8496,764,99,39,2024-12-08 10:41:34,2024-12-08 12:09:34,1339.38,16.02,Delivered
8497,427,48,191,2024-04-30 09:22:39,2024-04-30 10:30:39,99.51,12.69,Delivered
8498,476,37,79,2023-12-24 12:38:41,2023-12-24 13:57:41,1378.4,29.23,Delivered
8499,211,31,87,2024-01-24 00:32:30,,1465.4,17.92,Cancelled
